TYP_CD_DES,STN_NAM_DE,geometry,latitude,longitude,planning_area
MRT,BISHAN DEPOT,"POLYGON ((30905.72071372997 36200.56251830049, 30891.58201372996 36231.54691830091, 30891.822313729674 36236.69531830028, 30891.986313729547 36240.23431830108, 30893.85161372926 36280.328118300065, 30876.611313729547 36372.58981830068, 30850.95701372996 36467.03511830047, 30807.30271372944 36590.62501830049, 30718.460913729854 36558.7617183011, 30697.79101372976 36551.3477183003, 30680.339813729748 36545.08981830068, 30666.84571372997 36645.18751830049, 30657.60151372943 36713.6992183011, 30651.564513729885 36756.27731830068, 30640.048813729547 36837.578118300065, 30564.896513729356 36957.316418301314, 30521.214813729748 37003.60941830091, 30502.388713729568 37023.54691830091, 30454.820313729346 37073.21481830068, 30298.597613729537 37240.5547183007, 30244.326213729568 37324.54681830108, 30116.06641372945 37523.03901830129, 30008.140613729134 37619.35151830129, 29921.834013729356 37696.37501830049, 29924.20701372996 37700.24611829966, 29924.44141372945 37700.628918301314, 29924.642613729462 37700.45701830089, 29933.15041372925 37714.33981830068, 29932.947213729843 37714.51951830089, 29976.517613729462 37786.8867183011, 29996.736313729547 37816.71481830068, 29999.732413729653 37820.71481830068, 30006.888613729738 37832.73431830108, 30011.089813729748 37841.855418300256, 30025.738313729875 37868.46871829964, 30081.107413729653 37960.050818299875, 30116.857413729653 37930.81251830049, 30121.730513729155 37927.2422183007, 30216.82421372924 37849.523418299854, 30219.343713729642 37846.75781830028, 30241.78321372997 37818.816418301314, 30199.25591372978 37784.10151830129, 30207.72851372976 37771.71481830068, 30210.69141372945 37767.38281830028, 30217.83201372996 37758.25781830028, 30219.88081372995 37757.21871829964, 30243.314513729885 37728.488318299875, 30249.562513729557 37720.835918299854, 30258.543013729155 37709.828118300065, 30273.126913729124 37692.3047183007, 30355.466813729145 37593.0742183011, 30372.02541372925 37573.29691830091, 30373.794913729653 37571.203118300065, 30418.33201372996 37518.441418301314, 30440.406213729642 37492.3242183011, 30452.97851372976 37478.12111829966, 30500.05271372944 37419.1367183011, 30506.06831372995 37407.25781830028, 30558.97851372976 37302.31251830049, 30566.43551372923 37287.58201830089, 30570.326213729568 37279.90231830068, 30622.097713729367 37167.97661830112, 30637.259813729674 37128.54691830091, 30653.216813729145 37083.941418301314, 30653.451213729568 37083.28911830112, 30656.12301372923 37075.83201830089, 30659.339813729748 37066.77731830068, 30687.437513729557 36988.76951830089, 30715.576213729568 36909.77731830068, 30752.738313729875 36806.066418301314, 30756.955113729462 36794.03901830129, 30799.308613729663 36674.03901830129, 30844.06051372923 36547.22651830129, 30847.232413729653 36542.45701830089, 30868.697213729843 36480.753918301314, 30875.281213729642 36460.40621829964, 30880.24221372977 36443.1172183007, 30900.550813729875 36361.328118300065, 30917.132813729346 36275.88281830028, 30922.910113729537 36245.23441830091, 30924.056613729335 36236.41011830047, 30924.376913729124 36226.78121829964, 30918.03321372997 36214.390618300065, 30905.72071372997 36200.56251830049))",1.3537195792988477,103.85475566635996,BISHAN
LRT,BUKIT PANJANG LRT STATION,"POLYGON ((20151.90821372997 39972.390618300065, 20150.744113729335 39977.1797183007, 20147.22661372926 39991.6367183011, 20201.757813729346 40004.92191830091, 20203.168013729155 39999.12501830049, 20204.898413729854 39992.01951830089, 20205.361313729547 39990.113318299875, 20206.49801372923 39985.441418301314, 20181.806613729335 39979.62501830049, 20151.90821372997 39972.390618300065))",1.377916447782184,103.76302226940037,BUKIT PANJANG
LRT,FAJAR LRT STATION,"POLYGON ((21028.888613729738 40699.56251830049, 21022.750013729557 40705.3047183007, 21021.589813729748 40706.390618300065, 21024.28321372997 40709.273418299854, 21031.402313729748 40716.01951830089, 21038.35351372976 40723.21871829964, 21044.216813729145 40729.300818299875, 21049.777313729748 40735.48431830108, 21052.281213729642 40738.22651830129, 21055.232413729653 40741.773418299854, 21056.808613729663 40740.29681830108, 21069.02541372925 40728.8672183007, 21051.28911372926 40709.91401830129, 21049.65821372997 40708.17181830108, 21047.31051372923 40708.691418301314, 21045.146513729356 40708.69531830028, 21042.884713729843 40708.703118300065, 21038.062513729557 40707.2422183007, 21035.12301372923 40705.066418301314, 21028.888613729738 40699.56251830049))",1.384532678304142,103.77083795604592,BUKIT PANJANG
MRT,KOVAN MRT STATION,"POLYGON ((33691.6862137299 37939.753918301314, 33676.705713729374 37956.203118300065, 33678.85021372978 37958.15621829964, 33668.143213729374 37969.91401830129, 33670.58461372927 37972.1367183011, 33667.63931372948 37975.37111829966, 33682.1276137298 37988.566418301314, 33676.2526137298 37995.050818299875, 33720.830713729374 38035.648418299854, 33726.72131372988 38029.1797183007, 33718.14711372927 38021.3672183007, 33731.1276137298 38007.113318299875, 33779.41271372978 38051.085918299854, 33770.08851372916 38061.3242183011, 33787.6667137295 38077.33201830089, 33780.5612137299 38085.13281830028, 33815.41271372978 38116.82031830028, 33831.06901372969 38099.628918301314, 33833.760413729586 38101.863318299875, 33849.78771372978 38084.265618300065, 33836.77601372916 38072.418018300086, 33836.0026137298 38070.292918300256, 33827.61201372929 38062.65231830068, 33828.018213729374 38062.20701830089, 33828.2526137298 38058.515618300065, 33834.1862137299 38052.003918301314, 33834.91271372978 38039.523418299854, 33807.02601372916 38014.12501830049, 33809.045613729395 38011.91011830047, 33801.20961372927 38004.76951830089, 33796.42841372918 38010.01951830089, 33807.72131372988 38020.3047183007, 33795.6862137299 38033.51951830089, 33776.705713729374 38016.38281830028, 33708.27211372927 37954.06251830049, 33699.9987137299 37946.37501830049, 33695.82681372948 37943.523418299854, 33691.6862137299 37939.753918301314))",1.3601798708890225,103.88509111599782,HOUGANG
MRT,LORONG CHUAN MRT STATION,"POLYGON ((31301.065513729118 37094.37211829983, 31414.10441372916 37105.54391830042, 31415.02531372942 37096.22931830026, 31515.309913729317 37106.14381830022, 31515.320113729686 37106.04061830044, 31516.415413729846 37106.14891830087, 31516.990713729523 37100.32721829973, 31529.08221372962 37101.52221830003, 31531.86521372944 37073.36001829989, 31518.6798137296 37072.05691830069, 31518.886013729498 37069.971718300134, 31523.509713729843 37070.42881830037, 31525.448413729668 37050.8196182996, 31501.64201372955 37048.46681830101, 31501.2535137292 37052.39761830121, 31480.85351372976 37050.382318301126, 31478.094113729894 37052.57081830129, 31464.78861372918 37051.25591829978, 31463.21021372918 37067.22651830129, 31381.55781372916 37059.15511829965, 31381.630313729867 37058.42171830125, 31355.504113729112 37055.83971830085, 31352.18561372999 37089.477518299595, 31345.41931372974 37088.8084183, 31345.960513729602 37083.33411830105, 31293.92221372947 37078.19111829996, 31293.007513729855 37087.44671829976, 31288.702713729814 37087.021318299696, 31287.537313729525 37098.81311830133, 31300.500013729557 37100.094218300655, 31301.065513729118 37094.37211829983))",1.3516197560990852,103.8641441266178,SERANGOON
MRT,MARYMOUNT MRT STATION,"POLYGON ((28756.10071372986 36666.8691183012, 28753.309813729487 36659.374318299815, 28736.59591372963 36665.59741830081, 28735.043113729917 36661.42711830139, 28718.066913729534 36667.74831829965, 28693.58731372934 36738.759918300435, 28690.92711372953 36739.11111829989, 28688.486113729887 36720.621618300676, 28657.05821372941 36724.771218299866, 28657.79121372942 36730.322718299925, 28651.84281372931 36731.10811830126, 28653.00131372921 36739.88161830045, 28653.740713729523 36745.48331830092, 28637.884913729504 36747.57681830041, 28626.17161372956 36749.12331829965, 28631.08451372944 36786.333218300715, 28631.43321372941 36786.287218300626, 28632.777113729157 36796.4660183005, 28665.945913729258 36792.08681830019, 28672.88371372968 36844.63101829961, 28680.815013729967 36843.58391830139, 28681.50871372968 36848.838318301365, 28703.616513729095 36845.919918300584, 28702.922713729553 36840.66531830095, 28704.311513729393 36840.48191829957, 28693.31611372996 36757.20541829988, 28696.602013729513 36756.77161830105, 28720.820013729855 36685.51621830091, 28727.35651372932 36683.06801830046, 28725.559313729405 36678.24151830003, 28756.10071372986 36666.8691183012))",1.3487766564232455,103.8394128452323,BISHAN
MRT,HARBOURFRONT MRT STATION,"POLYGON ((26736.44111372996 27495.442318299785, 26655.466513729654 27489.39661830105, 26654.59531372972 27501.064118299633, 26631.219913729466 27499.318818300962, 26632.718613729812 27479.246318301186, 26621.882913729176 27478.43731830083, 26620.809913729317 27492.809218300506, 26624.625113729388 27493.094018300995, 26624.19951372966 27498.794618301094, 26592.41651372984 27496.42161829956, 26589.363713729195 27492.876218300313, 26589.722313729115 27488.07301830128, 26583.738913729787 27487.626218300313, 26583.135513729416 27495.708318300545, 26582.138113729656 27495.63381830044, 26581.33251372911 27506.42421830073, 26585.08241372928 27506.70411830023, 26585.01701372955 27507.580718301237, 26585.914513729513 27507.647718301043, 26589.50111372955 27511.144018299878, 26589.344713729806 27513.2395182997, 26584.72051372938 27512.89431830123, 26583.79461372923 27525.294818300754, 26569.235213729553 27524.2077182997, 26568.44891372975 27534.738418299705, 26569.346613729373 27534.805518301204, 26569.28901372943 27535.57691830024, 26569.2889137296 27535.57681830041, 26579.492733952127 27535.81403389605, 26589.689913729206 27536.251918300986, 26589.689913729206 27536.252018300816, 26590.554313729517 27535.491218300536, 26797.179113729857 27550.9185183011, 26798.148013729602 27552.04371830076, 26815.097113729455 27553.309218300506, 26815.263313729316 27553.16641830094, 26815.399213729426 27551.32641830109, 26814.940513729118 27551.292118299752, 26816.097213729285 27535.79931830056, 26809.6313137291 27535.316618300974, 26798.045113729313 27521.860618300736, 26798.801313729957 27511.73111830093, 26795.60341372993 27511.49241830036, 26795.59601372946 27511.591518299654, 26735.569913729094 27507.109818300232, 26736.44111372996 27495.442318299785))",1.2651641711001147,103.82156643388264,BUKIT MERAH
MRT,BUONA VISTA MRT STATION,"POLYGON ((23253.79421372991 32136.978018300608, 23262.60941372998 32152.957818301395, 23273.01171372924 32147.219418300316, 23278.10621372983 32148.692118300125, 23299.863513729535 32136.689718300477, 23300.91941372957 32136.580118300393, 23301.629313729703 32143.42441830039, 23324.80491372943 32141.020918300375, 23323.727313729934 32130.63051830046, 23310.923313729465 32107.420018300414, 23311.119713729247 32106.740818301216, 23298.554413729347 32083.963118299842, 23297.792613729835 32084.38331830129, 23297.62361372914 32084.07691830024, 23297.229613729753 32084.29421829991, 23285.999313729815 32063.936518300325, 23276.061913729645 32069.4185183011, 23268.40591372922 32055.540018299595, 23250.823113729246 32065.2395182997, 23232.433413730003 32031.903718300164, 23233.02231372986 32029.865818301216, 23223.444713729434 32012.503918301314, 23213.642713729292 32017.911918301135, 23211.92751372978 32014.803118299693, 23179.766613729298 32032.544518301263, 23180.621613729745 32034.094418300316, 23175.455513729714 32036.944218300283, 23183.15021372959 32050.892818300053, 23181.18001372926 32051.979618299752, 23184.814813729376 32058.56851829961, 23184.070513729937 32058.97901830077, 23188.659213729203 32067.297318300232, 23203.260013729334 32059.24281829968, 23224.187113729306 32097.178318301216, 23223.131913729943 32097.760418299586, 23222.52811372932 32096.66591829993, 23208.389913729392 32104.4652183, 23205.803513729945 32113.41621830128, 23218.80271372944 32136.980418300256, 23227.76451372914 32132.036618299782, 23232.039213730022 32139.78561829962, 23240.357413729653 32135.196918301284, 23244.24571372941 32142.245418300852, 23253.79421372991 32136.978018300608))",1.306483702426744,103.7906326606196,QUEENSTOWN
MRT,CALDECOTT MRT STATION,"POLYGON ((28672.05831372924 35492.07931829989, 28669.852413729765 35519.56571830064, 28671.616613729857 35519.70731830038, 28668.261013729498 35561.52181830071, 28651.39511372987 35560.16831829958, 28648.431213730015 35597.10051830113, 28665.048313729465 35597.47881830111, 28673.605013730004 35597.67361829989, 28680.439213729464 35598.222018299624, 28680.40311372932 35598.670518299565, 28689.125113729388 35599.3709183, 28689.1611137297 35598.92201830074, 28697.33481372986 35599.577918300405, 28697.299013729207 35600.0248183012, 28706.021613729186 35600.725118299946, 28706.056813729927 35600.27791829966, 28707.7264137296 35600.411918301135, 28709.312613729388 35580.64701830037, 28707.937313729897 35579.031718300655, 28710.823413729668 35543.0184183009, 28718.199613729492 35543.610418301076, 28716.901513729244 35559.784518299624, 28727.0688137291 35560.60051830113, 28728.90871372912 35537.67421830073, 28728.010913729668 35537.602218300104, 28729.892813729122 35514.15221830085, 28724.264913729392 35513.70051830076, 28726.605213729665 35484.53841830045, 28722.41861373 35484.202418301255, 28722.93061372917 35477.822918299586, 28717.602813730016 35477.395418301225, 28718.070313729346 35471.57021830045, 28716.396713729948 35471.4353183005, 28716.43281372916 35470.988418299705, 28707.710813729092 35470.28651829995, 28707.67481372971 35470.735418301076, 28699.498913729563 35470.08011830039, 28699.534913729876 35469.63061830029, 28690.81291372981 35468.931318299845, 28690.777013729326 35469.379818299785, 28689.10911372956 35469.2459183, 28687.55731373001 35488.583218300715, 28685.264913729392 35488.39921830036, 28684.436913729645 35498.7160183005, 28679.98141372949 35498.35841830075, 28680.431413729675 35492.75131830014, 28681.330213729292 35492.8234183006, 28683.170213729143 35469.89721830003, 28673.002913729288 35469.08121830039, 28671.162913729437 35492.00751830079, 28672.05831372924 35492.07931829989))",1.337658547615845,103.83954121437304,TOA PAYOH
MRT,BUGIS MRT STATION,"POLYGON ((30707.65021372959 31183.34311830066, 30704.466713729315 31187.3290183004, 30701.2833137298 31191.314818300307, 30703.043513729237 31192.66071830131, 30696.95951372944 31200.61751830019, 30690.87561372947 31208.574318300933, 30685.56031372957 31212.483618300408, 30680.2451137295 31216.392918299884, 30663.580513729714 31234.374118300155, 30646.91601372976 31252.355418300256, 30650.16401372943 31254.838918300346, 30653.412113729864 31257.322418300435, 30646.4876137292 31266.3784183003, 30639.5632137293 31275.434518299997, 30635.455813729204 31272.29391830042, 30631.34851372987 31269.153218301013, 30628.56651372928 31272.155018299818, 30623.903313729912 31267.833318300545, 30620.164713729173 31271.86731830053, 30624.822313729674 31276.183818301186, 30611.3486137297 31290.728018300608, 30597.874913729727 31305.27221830003, 30603.94931373 31309.916818300262, 30610.023813729174 31314.561518300325, 30601.236013729125 31326.05451830104, 30592.448213730007 31337.547518299893, 30592.20981372986 31337.365318300202, 30586.743413729593 31344.5146182999, 30581.276913729496 31351.6639182996, 30577.512213729322 31356.34031829983, 30570.499113729224 31365.368818299845, 30558.142913729884 31380.8514182996, 30545.786713729613 31396.33401830122, 30541.749813729897 31400.991018300876, 30537.71281372942 31405.648018300533, 30536.219513729215 31406.1685183011, 30534.72611372918 31406.689118299633, 30534.97301372979 31407.39731829986, 30535.232513729483 31408.10111830011, 30535.371813729405 31408.76431830041, 30535.511213729158 31409.427618300542, 30534.457913729362 31410.56301829964, 30533.404713729396 31411.6984183006, 30519.746613729745 31409.444418299943, 30506.088513729163 31407.19051830098, 30506.017713729292 31407.108118301257, 30506.396913729608 31406.782318299636, 30492.26731372997 31390.33951830119, 30478.137713729404 31373.89681830071, 30474.895313729532 31376.682918300852, 30471.65301372949 31379.469118300825, 30489.62901372928 31400.388518299907, 30507.605013730004 31421.308018300682, 30512.354613729753 31417.226718300954, 30537.338413729332 31421.349718300626, 30541.214513729326 31425.842618299648, 30542.197813729756 31426.987918300554, 30544.781013729982 31424.210718300194, 30547.364213729277 31421.433518299833, 30551.79461372923 31426.594618299976, 30556.225113729946 31431.75581829995, 30567.189313729294 31422.343818301335, 30557.637113729492 31411.13921830058, 30562.692313729785 31406.307718301192, 30567.747513729148 31401.47621829994, 30574.022913729772 31395.02711830102, 30580.298213729635 31388.578018300235, 30588.339313729666 31379.70231829956, 30596.380313729867 31370.82651830092, 30603.660313729197 31361.256618300453, 30610.940213729627 31351.686818299815, 30610.70201372914 31351.504618300125, 30617.855313729495 31342.050118301064, 30625.398513729684 31332.07691830024, 30633.34061372932 31338.149618299678, 30641.28271372989 31344.222318300977, 30638.201313729398 31347.653118301183, 30635.11981373001 31351.083818299696, 30634.450313729234 31350.482318300754, 30633.78081372939 31349.88081829995, 30633.11251372937 31350.624618301168, 30634.44331372995 31351.820318300277, 30632.786713729613 31353.616618299857, 30631.130213729106 31355.4129183013, 30629.79131372925 31354.20991829969, 30629.1229137294 31354.95381830074, 30630.45221372973 31356.148118300363, 30628.85901372973 31357.875718301162, 30627.265813729726 31359.60341829993, 30625.926813729107 31358.40041830018, 30625.25851373002 31359.14431830123, 30626.58781372942 31360.338618300855, 30624.994613729417 31362.06631829962, 30623.401313729584 31363.79401830025, 30622.062413729727 31362.591018300503, 30621.394013729878 31363.33491829969, 30623.466213729233 31365.19681829959, 30629.601913729683 31358.543318299577, 30635.737713729963 31351.88981829956, 30642.080513729714 31344.83231830038, 30661.727113729343 31322.96511830017, 30681.37361372914 31301.097918299958, 30680.61801372934 31300.44301830046, 30673.266413729638 31308.625618301332, 30665.747013729997 31301.86981830001, 30659.576313729398 31308.738018300384, 30653.4055137299 31315.60621830076, 30643.900513730012 31308.338318301365, 30658.41891372949 31289.35081830062, 30672.937213729136 31270.363218300045, 30672.69881372992 31270.180918300524, 30680.338613729924 31260.287218300626, 30684.44951372966 31254.963518301025, 30687.61221372988 31250.86781829968, 30688.956813729368 31249.11401830055, 30690.031813729554 31247.708018301055, 30691.00111372955 31246.44041830115, 30692.18251372967 31244.895318301395, 30693.461013729684 31243.22321830131, 30694.907413729466 31241.331618299708, 30701.836413729936 31232.26961830072, 30702.074813729152 31232.45181830041, 30711.85351372976 31219.6629183013, 30721.632213729434 31206.874018300325, 30723.14191372972 31208.028318300843, 30729.33741372917 31199.925618300214, 30707.65021372959 31183.34311830066))",1.299450665458569,103.85688639281328,DOWNTOWN CORE
